Evaluated At UTC,Evaluated At EPT,Forecast Hour Beginning UTC,Forecast Hour Beginning EPT,Forecast Area,Forecast Load MW
2024-07-02T15:45:00,2024-07-02T11:45:00,2024-07-02T15:00:00,2024-07-02T11:00:00,DUQ,1687
2024-07-02T13:45:00,2024-07-02T09:45:00,2024-07-02T15:00:00,2024-07-02T11:00:00,DUQ,1668
2024-07-02T09:45:00,2024-07-02T05:45:00,2024-07-02T15:00:00,2024-07-02T11:00:00,DUQ,1668
2024-07-02T15:45:00,2024-07-02T11:45:00,2024-07-02T15:00:00,2024-07-02T11:00:00,EKPC,1608
2024-07-02T13:45:00,2024-07-02T09:45:00,2024-07-02T15:00:00,2024-07-02T11:00:00,EKPC,1579
2024-07-02T09:45:00,2024-07-02T05:45:00,2024-07-02T15:00:00,2024-07-02T11:00:00,EKPC,1579
2024-07-02T15:45:00,2024-07-02T11:45:00,2024-07-02T15:00:00,2024-07-02T11:00:00,ATSI,8213
2024-07-02T13:45:00,2024-07-02T09:45:00,2024-07-02T15:00:00,2024-07-02T11:00:00,ATSI,8414
2024-07-02T09:45:00,2024-07-02T05:45:00,2024-07-02T15:00:00,2024-07-02T11:00:00,ATSI,8462
2024-07-02T15:45:00,2024-07-02T11:45:00,2024-07-02T15:00:00,2024-07-02T11:00:00,MIDATL,33383
2024-07-02T13:45:00,2024-07-02T09:45:00,2024-07-02T15:00:00,2024-07-02T11:00:00,MIDATL,33383
2024-07-02T09:45:00,2024-07-02T05:45:00,2024-07-02T15:00:00,2024-07-02T11:00:00,MIDATL,33383
2024-07-02T15:45:00,2024-07-02T11:45:00,2024-07-02T15:00:00,2024-07-02T11:00:00,RTO,97183
2024-07-02T13:45:00,2024-07-02T09:45:00,2024-07-02T15:00:00,2024-07-02T11:00:00,RTO,98361
2024-07-02T09:45:00,2024-07-02T05:45:00,2024-07-02T15:00:00,2024-07-02T11:00:00,RTO,99146
2024-07-01T09:45:00,2024-07-01T05:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,AEP,16616
2024-07-01T13:45:00,2024-07-01T09:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,AEP,16606
2024-07-01T15:45:00,2024-07-01T11:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,AEP,16606
2024-07-01T21:45:00,2024-07-01T17:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,AEP,16606
2024-07-02T03:45:00,2024-07-01T23:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,AEP,16606
2024-07-01T09:45:00,2024-07-01T05:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,APS,6065
2024-07-01T13:45:00,2024-07-01T09:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,APS,6142
2024-07-01T15:45:00,2024-07-01T11:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,APS,6142
2024-07-01T21:45:00,2024-07-01T17:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,APS,6142
2024-07-02T03:45:00,2024-07-01T23:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,APS,6142
2024-07-01T09:45:00,2024-07-01T05:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,COMED,12175
2024-07-01T13:45:00,2024-07-01T09:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,COMED,12139
2024-07-01T15:45:00,2024-07-01T11:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,COMED,12139
2024-07-01T21:45:00,2024-07-01T17:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,COMED,12139
2024-07-02T03:45:00,2024-07-01T23:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,COMED,12139
2024-07-01T09:45:00,2024-07-01T05:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,DEOK,3473
2024-07-01T13:45:00,2024-07-01T09:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,DEOK,3450
2024-07-01T15:45:00,2024-07-01T11:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,DEOK,3450
2024-07-01T21:45:00,2024-07-01T17:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,DEOK,3450
2024-07-02T03:45:00,2024-07-01T23:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,DEOK,3450
2024-07-01T09:45:00,2024-07-01T05:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,DOM,15835
2024-07-01T13:45:00,2024-07-01T09:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,DOM,15898
2024-07-01T15:45:00,2024-07-01T11:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,DOM,15898
2024-07-01T21:45:00,2024-07-01T17:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,DOM,15898
2024-07-02T03:45:00,2024-07-01T23:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,DOM,15898
2024-07-01T09:45:00,2024-07-01T05:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,DAY,2308
2024-07-01T13:45:00,2024-07-01T09:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,DAY,2302
2024-07-01T15:45:00,2024-07-01T11:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,DAY,2302
2024-07-01T21:45:00,2024-07-01T17:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,DAY,2302
2024-07-02T03:45:00,2024-07-01T23:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,DAY,2302
2024-07-01T09:45:00,2024-07-01T05:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,DUQ,1726
2024-07-01T13:45:00,2024-07-01T09:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,DUQ,1731
2024-07-01T15:45:00,2024-07-01T11:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,DUQ,1731
2024-07-01T21:45:00,2024-07-01T17:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,DUQ,1731
2024-07-02T03:45:00,2024-07-01T23:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,DUQ,1731
2024-07-01T09:45:00,2024-07-01T05:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,EKPC,1695
2024-07-01T13:45:00,2024-07-01T09:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,EKPC,1716
2024-07-01T15:45:00,2024-07-01T11:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,EKPC,1716
2024-07-01T21:45:00,2024-07-01T17:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,EKPC,1716
2024-07-02T03:45:00,2024-07-01T23:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,EKPC,1716
2024-07-01T09:45:00,2024-07-01T05:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,ATSI,8664
2024-07-01T13:45:00,2024-07-01T09:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,ATSI,8752
2024-07-01T15:45:00,2024-07-01T11:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,ATSI,8752
2024-07-01T21:45:00,2024-07-01T17:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,ATSI,8752
2024-07-02T03:45:00,2024-07-01T23:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,ATSI,8752
2024-07-01T09:45:00,2024-07-01T05:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,MIDATL,34724
2024-07-01T13:45:00,2024-07-01T09:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,MIDATL,34712
2024-07-01T15:45:00,2024-07-01T11:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,MIDATL,34712
2024-07-01T21:45:00,2024-07-01T17:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,MIDATL,34603
2024-07-02T03:45:00,2024-07-01T23:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,MIDATL,34603
2024-07-01T09:45:00,2024-07-01T05:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,RTO,103281
2024-07-01T13:45:00,2024-07-01T09:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,RTO,103448
2024-07-01T15:45:00,2024-07-01T11:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,RTO,103448
2024-07-01T21:45:00,2024-07-01T17:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,RTO,103339
2024-07-02T03:45:00,2024-07-01T23:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,RTO,103339
2024-07-02T15:45:00,2024-07-02T11:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,AEP,15919
2024-07-02T13:45:00,2024-07-02T09:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,AEP,16484
2024-07-02T09:45:00,2024-07-02T05:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,AEP,16606
2024-07-02T15:45:00,2024-07-02T11:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,APS,5953
2024-07-02T13:45:00,2024-07-02T09:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,APS,6142
2024-07-02T09:45:00,2024-07-02T05:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,APS,6142
2024-07-02T15:45:00,2024-07-02T11:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,COMED,11865
2024-07-02T13:45:00,2024-07-02T09:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,COMED,12043
2024-07-02T09:45:00,2024-07-02T05:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,COMED,12139
2024-07-02T15:45:00,2024-07-02T11:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,DEOK,3362
2024-07-02T13:45:00,2024-07-02T09:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,DEOK,3450
2024-07-02T09:45:00,2024-07-02T05:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,DEOK,3450
2024-07-02T15:45:00,2024-07-02T11:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,DOM,15562
2024-07-02T13:45:00,2024-07-02T09:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,DOM,15715
2024-07-02T09:45:00,2024-07-02T05:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,DOM,15898
2024-07-02T15:45:00,2024-07-02T11:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,DAY,2203
2024-07-02T13:45:00,2024-07-02T09:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,DAY,2256
2024-07-02T09:45:00,2024-07-02T05:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,DAY,2283
2024-07-02T15:45:00,2024-07-02T11:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,DUQ,1748
2024-07-02T13:45:00,2024-07-02T09:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,DUQ,1731
2024-07-02T09:45:00,2024-07-02T05:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,DUQ,1731
2024-07-02T15:45:00,2024-07-02T11:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,EKPC,1716
2024-07-02T13:45:00,2024-07-02T09:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,EKPC,1716
2024-07-02T09:45:00,2024-07-02T05:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,EKPC,1716
2024-07-02T15:45:00,2024-07-02T11:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,ATSI,8550
2024-07-02T13:45:00,2024-07-02T09:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,ATSI,8752
2024-07-02T09:45:00,2024-07-02T05:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,ATSI,8752
2024-07-02T15:45:00,2024-07-02T11:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,MIDATL,34603
2024-07-02T13:45:00,2024-07-02T09:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,MIDATL,34603
2024-07-02T09:45:00,2024-07-02T05:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,MIDATL,34603
2024-07-02T15:45:00,2024-07-02T11:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,RTO,101481
2024-07-02T13:45:00,2024-07-02T09:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,RTO,102892
2024-07-02T09:45:00,2024-07-02T05:45:00,2024-07-02T16:00:00,2024-07-02T12:00:00,RTO,103320
2024-07-01T09:45:00,2024-07-01T05:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,AEP,17314
2024-07-01T13:45:00,2024-07-01T09:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,AEP,17299
2024-07-01T15:45:00,2024-07-01T11:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,AEP,17299
2024-07-01T21:45:00,2024-07-01T17:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,AEP,17299
2024-07-02T03:45:00,2024-07-01T23:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,AEP,17299
2024-07-01T09:45:00,2024-07-01T05:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,APS,6312
2024-07-01T13:45:00,2024-07-01T09:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,APS,6383
2024-07-01T15:45:00,2024-07-01T11:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,APS,6383
2024-07-01T21:45:00,2024-07-01T17:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,APS,6383
2024-07-02T03:45:00,2024-07-01T23:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,APS,6383
2024-07-01T09:45:00,2024-07-01T05:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,COMED,12629
2024-07-01T13:45:00,2024-07-01T09:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,COMED,12591
2024-07-01T15:45:00,2024-07-01T11:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,COMED,12591
2024-07-01T21:45:00,2024-07-01T17:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,COMED,12591
2024-07-02T03:45:00,2024-07-01T23:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,COMED,12591
2024-07-01T09:45:00,2024-07-01T05:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,DEOK,3637
2024-07-01T13:45:00,2024-07-01T09:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,DEOK,3616
2024-07-01T15:45:00,2024-07-01T11:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,DEOK,3616
2024-07-01T21:45:00,2024-07-01T17:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,DEOK,3616
2024-07-02T03:45:00,2024-07-01T23:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,DEOK,3616
2024-07-01T09:45:00,2024-07-01T05:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,DOM,16417
2024-07-01T13:45:00,2024-07-01T09:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,DOM,16481
2024-07-01T15:45:00,2024-07-01T11:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,DOM,16481
2024-07-01T21:45:00,2024-07-01T17:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,DOM,16481
2024-07-02T03:45:00,2024-07-01T23:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,DOM,16481
2024-07-01T09:45:00,2024-07-01T05:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,DAY,2396
2024-07-01T13:45:00,2024-07-01T09:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,DAY,2385
2024-07-01T15:45:00,2024-07-01T11:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,DAY,2385
2024-07-01T21:45:00,2024-07-01T17:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,DAY,2385
2024-07-02T03:45:00,2024-07-01T23:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,DAY,2385
2024-07-01T09:45:00,2024-07-01T05:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,DUQ,1799
2024-07-01T13:45:00,2024-07-01T09:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,DUQ,1804
2024-07-01T15:45:00,2024-07-01T11:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,DUQ,1804
2024-07-01T21:45:00,2024-07-01T17:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,DUQ,1804
2024-07-02T03:45:00,2024-07-01T23:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,DUQ,1804
2024-07-01T09:45:00,2024-07-01T05:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,EKPC,1814
2024-07-01T13:45:00,2024-07-01T09:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,EKPC,1852
2024-07-01T15:45:00,2024-07-01T11:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,EKPC,1852
2024-07-01T21:45:00,2024-07-01T17:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,EKPC,1852
2024-07-02T03:45:00,2024-07-01T23:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,EKPC,1852
2024-07-01T09:45:00,2024-07-01T05:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,ATSI,9003
2024-07-01T13:45:00,2024-07-01T09:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,ATSI,9073
2024-07-01T15:45:00,2024-07-01T11:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,ATSI,9073
2024-07-01T21:45:00,2024-07-01T17:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,ATSI,9073
2024-07-02T03:45:00,2024-07-01T23:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,ATSI,9073
2024-07-01T09:45:00,2024-07-01T05:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,MIDATL,36169
2024-07-01T13:45:00,2024-07-01T09:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,MIDATL,36258
2024-07-01T15:45:00,2024-07-01T11:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,MIDATL,36258
2024-07-01T21:45:00,2024-07-01T17:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,MIDATL,36149
2024-07-02T03:45:00,2024-07-01T23:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,MIDATL,36149
2024-07-01T09:45:00,2024-07-01T05:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,RTO,107490
2024-07-01T13:45:00,2024-07-01T09:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,RTO,107742
2024-07-01T15:45:00,2024-07-01T11:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,RTO,107742
2024-07-01T21:45:00,2024-07-01T17:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,RTO,107633
2024-07-02T03:45:00,2024-07-01T23:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,RTO,107633
2024-07-02T15:45:00,2024-07-02T11:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,AEP,16750
2024-07-02T13:45:00,2024-07-02T09:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,AEP,17299
2024-07-02T09:45:00,2024-07-02T05:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,AEP,17299
2024-07-02T15:45:00,2024-07-02T11:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,APS,6240
2024-07-02T13:45:00,2024-07-02T09:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,APS,6383
2024-07-02T09:45:00,2024-07-02T05:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,APS,6383
2024-07-02T15:45:00,2024-07-02T11:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,COMED,12591
2024-07-02T13:45:00,2024-07-02T09:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,COMED,12591
2024-07-02T09:45:00,2024-07-02T05:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,COMED,12591
2024-07-02T15:45:00,2024-07-02T11:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,DEOK,3540
2024-07-02T13:45:00,2024-07-02T09:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,DEOK,3616
2024-07-02T09:45:00,2024-07-02T05:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,DEOK,3616
2024-07-02T15:45:00,2024-07-02T11:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,DOM,16196
2024-07-02T13:45:00,2024-07-02T09:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,DOM,16425
2024-07-02T09:45:00,2024-07-02T05:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,DOM,16481
2024-07-02T15:45:00,2024-07-02T11:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,DAY,2302
2024-07-02T13:45:00,2024-07-02T09:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,DAY,2385
2024-07-02T09:45:00,2024-07-02T05:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,DAY,2385
2024-07-02T15:45:00,2024-07-02T11:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,DUQ,1825
2024-07-02T13:45:00,2024-07-02T09:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,DUQ,1804
2024-07-02T09:45:00,2024-07-02T05:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,DUQ,1804
2024-07-02T15:45:00,2024-07-02T11:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,EKPC,1852
2024-07-02T13:45:00,2024-07-02T09:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,EKPC,1852
2024-07-02T09:45:00,2024-07-02T05:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,EKPC,1852
2024-07-02T15:45:00,2024-07-02T11:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,ATSI,8905
2024-07-02T13:45:00,2024-07-02T09:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,ATSI,9073
2024-07-02T09:45:00,2024-07-02T05:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,ATSI,9073
2024-07-02T15:45:00,2024-07-02T11:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,MIDATL,36149
2024-07-02T13:45:00,2024-07-02T09:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,MIDATL,36149
2024-07-02T09:45:00,2024-07-02T05:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,MIDATL,36149
2024-07-02T15:45:00,2024-07-02T11:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,RTO,106350
2024-07-02T13:45:00,2024-07-02T09:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,RTO,107577
2024-07-02T09:45:00,2024-07-02T05:45:00,2024-07-02T17:00:00,2024-07-02T13:00:00,RTO,107633
2024-07-01T09:45:00,2024-07-01T05:45:00,2024-07-02T18:00:00,2024-07-02T14:00:00,AEP,17864
2024-07-01T13:45:00,2024-07-01T09:45:00,2024-07-02T18:00:00,2024-07-02T14:00:00,AEP,17852
2024-07-01T15:45:00,2024-07-01T11:45:00,2024-07-02T18:00:00,2024-07-02T14:00:00,AEP,17852
2024-07-01T21:45:00,2024-07-01T17:45:00,2024-07-02T18:00:00,2024-07-02T14:00:00,AEP,17852
2024-07-02T03:45:00,2024-07-01T23:45:00,2024-07-02T18:00:00,2024-07-02T14:00:00,AEP,17852
2024-07-01T09:45:00,2024-07-01T05:45:00,2024-07-02T18:00:00,2024-07-02T14:00:00,APS,6528
2024-07-01T13:45:00,2024-07-01T09:45:00,2024-07-02T18:00:00,2024-07-02T14:00:00,APS,6595
2024-07-01T15:45:00,2024-07-01T11:45:00,2024-07-02T18:00:00,2024-07-02T14:00:00,APS,6595
2024-07-01T21:45:00,2024-07-01T17:45:00,2024-07-02T18:00:00,2024-07-02T14:00:00,APS,6595
2024-07-02T03:45:00,2024-07-01T23:45:00,2024-07-02T18:00:00,2024-07-02T14:00:00,APS,6595
